  SP74632","Las desagregaciones del INPC solo tienen valor informativo.
  SP74633","Las desagregaciones del INPC solo tienen valor informativo.
  SP66536","Las desagregaciones del INPC solo tienen valor informativo.
  SP74634","Las desagregaciones del INPC solo tienen valor informativo.
  SP74635","Las desagregaciones del INPC solo tienen valor informativo.
  SP66538","Las desagregaciones del INPC solo tienen valor informativo.
  SP56384","Las desagregaciones del INPC solo tienen valor informativo.
  SP74636","Las desagregaciones del INPC solo tienen valor informativo.
  SP74637","Las desagregaciones del INPC solo tienen valor informativo.
  SP56378","Las desagregaciones del INPC solo tienen valor informativo.
  SP56379","Las desagregaciones del INPC solo tienen valor informativo.
  SP56380","Las desagregaciones del INPC solo tienen valor informativo.
  SP74638","Las desagregaciones del INPC solo tienen valor informativo.
  SP56382","Las desagregaciones del INPC solo tienen valor informativo.
  SP74639"
"1Q Ago 2012","78.996634413126","82.615959938347","80.402966279001","77.200519316739","83.142183217205","84.558090181219","87.224474343275","77.864921383940","83.908902964537","68.682296075128","71.882524505262","70.891520039569","72.535732029613","66.792266647407","62.976256240559","74.778928555650"
"2Q Ago 2012","79.184446180660","82.655300215593","80.492885087994","77.313925072419","83.211960356829","84.552191857753","87.284510461557","78.007064810070","83.792397403976","69.285491830367","73.361046273727","71.667243998437","74.463550867818","66.906529193993","63.156201961838","74.752335758041"
"1Q Sep 2012","79.382024160106","82.753249826820","80.647912261337","77.487427252686","83.351137483277","84.599066349937","87.361870972758","79.718021718026","83.293534016448","69.759881721918","74.509271281181","72.351933234423","75.908162004450","67.004517708821","63.270380136398","74.815419108457"
"2Q Sep 2012","79.496213714767","82.810603642816","80.775251518898","77.570955149372","83.516025378264","84.593822290925","87.461681714031","79.718021718026","83.183532253124","70.032286327112","75.887677885091","74.003731604475","77.112340140604","66.659894714617","62.691438273192","74.973116288638"
"1Q Oct 2012","79.853807320151","82.949579314030","80.915484243552","77.726272340215","83.643315816473","84.731612719502","87.519203539468","79.718021718026","83.442660392987","70.999465452415","75.593211550896","72.988439678503","77.278185899420","68.328963576282","65.125631805658","75.000495901319"
"2Q Oct 2012","79.827513672697","82.991369558490","80.971503840363","77.896499907912","83.601423451800","84.760662344875","87.581697761533","79.718021717953","83.447842321293","70.784026828489","74.701017343773","71.303618365218","76.891995416632","68.491155366636","65.346237211819","75.037259452673"
"1Q Nov 2012","80.457058717471","83.139318570666","81.253073166858","78.159890798885","83.898555123473","84.789078850682","87.660621215953","79.718021717953","83.435444504072","72.755832031268","74.456329306709","70.375466130992","77.083770577970","71.695639398347","69.947116568676","75.245144743061"
"2Q Nov 2012","80.309063044654","82.887444728830","81.256522969435","78.203395317910","83.867666744012","84.309036487859","87.738983286938","79.718021717953","82.259002327912","72.898105127674","74.630304181217","70.973388417662","76.987017050147","71.820019117942","70.112570623328","75.281300207089"
"1Q Dic 2012","80.529178436204","83.101833790803","81.538433603466","78.460808640479","84.170556713176","84.462961263278","87.811753075882","79.726112297571","82.537607842944","73.133969861490","74.826452474353","70.775512064125","77.434886176548","72.077662616283","70.485037959083","75.292552831906"
"2Q Dic 2012","80.607308131498","83.125639671165","81.710903530697","78.628191996405","84.347374015121","84.353839131778","87.878889623360","79.726112297571","82.221757721998","73.361266997395","75.365129461178","71.365056178657","77.941225799809","72.131011859849","70.539515591575","75.343344673832"
"1Q Ene 2013","80.731263898071","83.272812080250","81.845879742189","78.844170824473","84.412898343069","84.511850959233","87.956485119271","80.001816464111","82.422045197154","73.421117708779","74.944987322460","69.789806981316","78.258738175600","72.458371361599","70.907941139565","75.581954087292"
"2Q Ene 2013","81.053548891159","83.660166136496","81.798096914005","78.924799232448","84.255035400070","85.288081108341","88.078223953464","80.244885000281","84.005102269805","73.561396387404","74.881365380012","70.406299943528","77.760705400522","72.712110544985","70.949647173212","76.288723912468"
"1Q Feb 2013","81.246619388184","83.863600840982","81.933802575384","79.031207906412","84.415846244378","85.551981189158","88.161197780613","80.315184631907","84.506301426395","73.723814818486","74.860843578200","71.068270314243","77.304266533384","72.976269718058","71.133721310751","76.723542247663"
"2Q Feb 2013","81.336017789531","83.918916863097","81.949614272915","79.023911396254","84.451466825138","85.642592811926","88.235167414647","80.320376282754","84.639612343914","73.909591992068","75.000102079726","71.041725949836","77.549463410198","73.187695177636","71.389933480675","76.838566578821"
"1Q Mar 2013","81.759721137088","84.133166236396","82.114115763890","79.210554695716","84.596974084862","85.901226197800","88.329865703760","80.323818277759","85.137958982515","74.916844008145","77.189243659692","75.442886581701","78.326393603541","73.534478769842","71.825555776400","76.994323771893"
"2Q Mar 2013","82.015145140934","84.154141688533","82.111805668531","79.245860460481","84.562417020050","85.943011527560","88.397725344986","80.327658748404","85.165853451734","75.825456425737","79.608392667135","81.269943200032","78.569575797297","73.599550646927","71.848014632362","77.150405055701"
"1Q Abr 2013","81.938517939780","84.196877134289","82.230555273586","79.449899872676","84.608237048860","85.919166628238","88.459579040293","80.339286621234","85.043092680781","75.402894794939","79.775926420585","81.060757376605","78.972638139118","72.829772821660","69.805249516912","78.961329250968"
"2Q Abr 2013","81.944527916341","84.225124098525","82.231417598897","79.460642552689","84.600650884220","85.971399633013","88.559507034424","80.353691564922","85.058124991163","75.345324962877","79.365763133430","78.749348122961","79.751151539576","72.979671410729","69.836036230700","79.352700994900"
"1Q May 2013","81.661307770900","84.345239573882","82.348329324079","79.682692607333","84.627660966150","86.094321253935","88.627493925031","80.382197269017","85.266678191196","73.894361045388","79.018893047254","76.570582363337","80.549599691877","70.879051066834","66.687500809726","79.376498214112"
"2Q May 2013","81.676332712302","84.409281274903","82.395636912959","79.733629713094","84.671865029186","86.173020263055","88.741635991459","80.408051747084","85.325401637783","73.768588101465","78.511027446412","74.118221168547","81.257450848559","70.978104078001","66.767938119223","79.513290469920"
"1Q Jun 2013","81.638019111725","84.469024507314","82.430056142928","79.784056551479","84.692596479298","86.254944636901","88.856540229873","80.468571399102","85.380129144322","73.446731274129","76.858556739332","70.364814134188","80.918505102706","71.439189635918","67.275498063119","79.880159421972"
"2Q Jun 2013","81.599705511148","84.502123344460","82.337914879581","79.717294557217","84.578753920003","86.397740525059","88.945450568155","80.494094831837","85.614567195373","73.201447774347","75.942023724575","68.594106037088","80.536010305670","71.588873980974","67.350199212653","80.181855720057"
"1Q Jul 2013","81.599705511148","84.531839731893","82.286500736605","79.779418908581","84.430255324022","86.498518656269","89.020671762859","80.528700764572","85.762081305218","73.115775044909","75.350354898690","67.638194013711","80.172069719662","71.800932844940","67.658495527606","80.198814298209"
"2Q Jul 2013","81.583929322676","84.496692031411","82.214978113108","79.811777773747","84.269905756196","86.495231532105","89.084556536457","80.672723979244","85.644208134581","73.154518668445","75.137786601435","68.103842022989","79.535474270238","71.987550136198","67.820669225980","80.434985603134"
"1Q Ago 2013","81.796532243524","84.585177924576","82.420857641097","79.923271607882","84.556492567928","86.480893046307","89.195200095809","81.451918430576","85.255608341070","73.726994432763","76.153064958968","70.610320561803","79.618440384473","72.299477800385","68.230074812868","80.549298197597"
"2Q Ago 2013","81.852124526714","84.596099088174","82.509304718880","79.930908751581","84.714038573727","86.423909727988","89.254119201019","81.515671104855","85.042286597683","73.912343964454","76.628947247407","72.261776644346","79.359342986921","72.313875853866","68.155985440765","80.743085063396"
"1Q Sep 2013","82.128583448525","84.851273390223","82.808460680513","80.108915002140","85.116787184805","86.640560758845","89.309098842662","83.251572020045","84.953733932345","74.249586607517","77.045683776599","72.620240812397","79.812511939031","72.604343746012","68.574484048575","80.773998811295"
"2Q Sep 2013","82.136847166296","84.878035369841","82.800478335155","80.155535003353","85.062115485367","86.697755083809","89.373209757825","83.237966633627","85.025784853438","74.202934393896","76.859767313771","72.818927640344","79.386137916360","72.639635577214","68.611520220854","80.805754374225"
"1Q Oct 2013","82.466644630086","84.993516022103","82.912261141763","80.368471030723","85.087404233942","86.816474656770","89.448916826221","83.237992266002","85.225432812307","75.155132234485","76.131006315399","71.900353566688","78.776049820688","74.580921193807","71.497258068060","80.832370615461"
"2Q Oct 2013","82.579331690606","85.061849862072","82.870847281800","80.357938615916","85.019584279488","86.980935847211","89.491613432011","83.237992266002","85.565803833451","75.394054267045","76.668324502036","73.977969971712","78.350359213931","74.644264871024","71.530256711574","80.957232180912"
"1Q Nov 2013","83.281747701184","85.156714577031","82.895737798507","80.381330789658","85.045755998835","87.137090541577","89.579257662054","83.247152985092","85.837819701401","77.857395673554","78.462876852477","78.438751943833","78.477959970029","77.501126371287","75.769422263207","81.011775947392"
"2Q Nov 2013","83.302031372078","85.128613751408","82.846605161041","80.391778415968","84.945677491771","87.127411353616","89.673303086698","83.247152985019","85.718729558934","78.017102166411","78.872061350602","79.109452424257","78.723642240077","77.514038284988","75.779034380689","81.031377472808"
"1Q Dic 2013","83.637838812429","85.388071665784","83.081620601039","80.557011219586","85.240362642231","87.408278284226","89.746146700182","83.247152985019","86.300091001647","78.572958208010","79.501126006740","80.027715248313","79.171897507877","78.026817872915","76.339942461216","81.446587117019"
"2Q Dic 2013","83.903029028187","85.455367017316","83.251806031223","80.733048679753","85.405544120794","87.385452834627","89.799634727582","83.247152985019","86.191899201683","79.411024999609","80.703511512617","81.856233110243","79.982819232612","78.650517019920","76.390782710500","83.231631806474"
"1Q Ene 2014","84.470220566140","86.045943863440","84.199055730803","82.373511974456","85.760040999931","87.663622073175","89.900600844588","83.508388952934","86.657109309503","79.909193858778","79.944988519572","78.453944854315","80.877202907569","79.888132033472","77.765156135120","84.191999190973"
"2Q Ene 2014","84.567882685258","86.253854393771","84.236643514186","82.708414717275","85.543400819478","88.020717273371","90.031685652016","83.662011774582","87.309154697393","79.687907401665","79.179165122948","76.524541859254","80.838860314221","79.987254867787","77.804522257029","84.412265629586"
"1Q Feb 2014","84.668549792656","86.356070056694","84.318229021157","82.769657218063","85.642381216630","88.141002765831","90.123989439754","83.824365651450","87.445102506474","79.786385699724","78.701838396187","75.469217981287","80.722902790092","80.424540814258","78.416061041757","84.496292234678"
"2Q Feb 2014","84.797013041649","86.429049987898","84.329591956814","82.766810555070","85.665894490472","88.267952652957","90.238712549771","83.846007379945","87.617247666234","80.074673057243","79.298338395465","76.208592642454","81.230076219982","80.531473727327","78.508765366456","84.632070484199"
"1Q Mar 2014","84.943506220326","86.521993211307","84.436290969455","82.822311526215","85.816371905286","88.348847263213","90.318216945146","83.846007379945","87.724650758822","80.377115983896","79.761825567089","76.958537205742","81.514467562055","80.739157109388","78.863746713518","84.541139607668"
"2Q Mar 2014","84.986327303324","86.634245542351","84.519964150506","82.899203100069","85.905843900480","88.486131899916","90.374664602771","83.862479132716","87.982324450098","80.216947061600","79.364984704758","75.353805968357","81.872811013232","80.718247589171","78.936222617887","84.330911658522"
"1Q Abr 2014","84.828565418595","86.861760778138","84.646365578996","83.058382274361","86.004217746338","88.802212111509","90.455060230308","83.870063987409","88.635843032093","78.944477188451","78.852448295576","73.185720380028","82.395339371578","78.998627623881","76.334783039973","84.398987197712"
"2Q Abr 2014","84.785744335597","86.798412937912","84.703689165095","83.161670968570","86.022237505187","88.633168894480","90.527935017961","83.880200979372","88.163062261008","78.960633769774","78.490504898000","70.796406665520","83.300926780361","79.237260840851","76.504948498557","84.776423750600"
"1Q May 2014","84.473225554420","86.846742508570","84.815465023899","83.387112988796","86.036819745265","88.625926243039","90.612637117114","83.930074356939","88.043785149208","77.604319961302","79.137672161236","69.911953218528","84.905677578091","76.702084949931","72.651788690550","84.913170654095"
"2Q May 2014","84.598683815133","86.976366698333","85.001735523209","83.617525526575","86.185345286912","88.705934270905","90.681273883707","83.971398180887","88.147453284863","77.716958101760","79.451339747242","68.766957310580","86.131315167337","76.696435978010","72.634242376944","84.931640928330"
"1Q Jun 2014","84.667047298516","87.077040837800","85.080665449462","83.761737640030","86.208453745190","88.825654035905","90.778673924931","84.057352436408","88.300539955507","77.693064970041","79.070335314597","67.890660561617","86.059972104307","76.882669599056","72.903900018350","84.948750678708"
"2Q Jun 2014","84.697097181321","87.115467114219","85.027967529934","83.811214992208","86.068387832560","88.943895447608","90.840057198668","84.081476852041","88.506293463172","77.697877532125","78.881757710131","68.081922074014","85.633915546006","77.001274269075","73.055885477838","84.999683132755"
"1Q Jul 2014","84.864625277961","87.237577859992","85.009851481120","83.921078010807","85.940839490895","89.188829999453","90.902178341528","84.110749765371","89.005642360507","77.997008257015","79.257862967384","69.502381958146","85.357080562698","77.255112648225","73.404246161019","85.061898309557"
"2Q Jul 2014","84.965292385360","87.282318066706","85.028473358467","83.973006136294","85.930981874232","89.256447093916","90.961524024638","84.155236527749","89.088916812845","78.259389462667","79.923639050356","70.605664004890","85.749323841981","77.280133525492","73.433944506264","85.077436648214"
"1Q Ago 2014","85.126059258369","87.410607411390","85.370357955339","84.200023029823","86.371087503667","89.197649641523","91.039707550148","84.827463579868","88.662929931928","78.515609574912","80.438422237323","70.520863617012","86.638972264808","77.384213340939","73.556027726873","85.145018515580"
"2Q Ago 2014","85.313119778833","87.479824408473","85.425556023337","84.303083266360","86.385359606482","89.279145734363","91.111716746384","84.971561515393","88.734748115348","79.042539493023","81.849252313661","72.538455392956","87.670449274811","77.391050308921","73.506821858529","85.265470020078"
"1Q Sep 2014","85.589578700643","87.688981433028","85.627929110044","84.392639751415","86.684199870671","89.494244769222","91.190033485577","86.820963795134","88.583436457084","79.515516032769","82.831181973876","73.853516194513","88.444102242440","77.564555321892","73.763830328739","85.269690121576"
"2Q Sep 2014","85.603101147906","87.713854484031","85.715939540559","84.457380127765","86.792108050231","89.463816169165","91.302890805826","86.823182998937","88.395889763820","79.494887144320","82.729918808568","73.323727179139","88.610757430132","77.591372198183","73.796053328112","85.285547271027"
"1Q Oct 2014","86.029058236673","87.815397923780","85.780796033644","84.630891553816","86.764055924169","89.597493484893","91.356598758796","86.823182998937","88.653054817951","80.858391910240","82.625250328322","73.210925270941","88.511174044906","79.818760229365","77.116723686806","85.296545607574"
"2Q Oct 2014","86.110192920248","87.879573588555","85.851201777581","84.670213741245","86.861040583929","89.656212260845","91.413551607081","86.823182998937","88.731791650201","80.991101602610","83.107840667416","74.583671379743","88.437230705252","79.745597735831","76.978140040622","85.356010126222"
"1Q Nov 2014","86.744996694513","87.989805559659","85.960435235196","84.768025525911","86.980040481339","89.767318823855","91.494727581591","86.823182998937","88.908053469900","83.141775793079","83.878116611789","75.625656667329","89.037631437442","82.708507776106","81.378084202845","85.405649240279"
"2Q Nov 2014","86.783310295090","87.988681204669","85.879352287454","84.689306402214","86.896936275787","89.836229719418","91.574779930084","86.823212773209","88.986891846198","83.295268227897","84.535414925882","76.439217949307","89.597232688455","82.565557356338","81.126425950435","85.483080065034"
"1Q Dic 2014","87.143157641685","88.172847671965","86.050922926660","84.834908941340","87.090711708209","90.031428796866","91.663695072540","86.823212773209","89.351649970134","84.162811818987","86.602274109427","80.865694166868","90.188837323420","82.727415380104","81.359394674356","85.500776769110"
"2Q Dic 2014","87.235561031312","88.214149208071","86.107043040490","85.017026715964","87.039093789682","90.059750829796","91.732158995467","86.823212773209","89.347572490867","84.404682283505","87.400582539174","81.181048740401","91.289093002622","82.641873907651","81.195292865919","85.574499116057"
"1Q Ene 2015","87.072540417092","88.133213611433","86.288133503772","85.357528801852","87.083874622596","89.749308183019","91.829832893691","87.012097480267","88.463626036797","84.003600046102","86.048113581614","76.436469618823","92.057402915765","82.800594178911","81.219386134545","86.006146053959"
"2Q Ene 2015","87.146913877036","88.195642839922","86.243786950377","85.282763223383","87.065538757682","89.905261676831","91.932097363513","87.359604059693","88.615265270514","84.113376975460","86.604716312794","76.969982283687","92.628441771408","82.647455724376","80.878685540280","86.233248625160"
"1Q Feb 2015","87.238566019593","88.441980251883","86.556625447382","85.359983926334","87.579849229558","90.093351188103","92.020840695825","87.475538102678","88.927645423446","83.756534114156","85.760029087156","74.371538475067","92.880219497027","82.577663852093","80.749626882046","86.283607138731"
"2Q Feb 2015","87.311436985396","88.486372612324","86.540199642280","85.301171386729","87.599667457344","90.191013814043","92.109268942122","87.525643904989","89.049527011418","83.912116259553","85.381621555217","73.500371520207","92.809889746129","83.047449207090","81.293751349958","86.602686276732"
"1Q Mar 2015","87.468447623054","88.616760723002","86.654023857997","85.341642474707","87.776214438059","90.335910140705","92.178591797013","87.547674763305","89.310049051468","84.145022211222","85.261661203278","73.720413330251","92.477356875641","83.487984125849","81.948310456021","86.609334182692"
"2Q Mar 2015","87.792235110283","88.775560586993","86.693989427119","85.324225174710","87.865246929287","90.598796248988","92.271619759036","87.547674763305","89.828701333929","84.948373767332","87.141536303944","77.584361891194","93.116770768018","83.657901802536","82.186631075149","86.640579923535"
"1Q Abr 2015","87.396327904321","88.798422245945","86.898615307524","85.460941549086","88.127940844526","90.462451719539","92.369232092358","87.561303045369","89.405842568574","83.338691526117","86.672470775402","75.782370926149","93.481062638056","81.377072819719","78.774387016154","86.653446404688"
"2Q Abr 2015","87.412104092794","88.870098295432","86.931446433339","85.556252050921","88.107347129118","90.568151803895","92.444104942952","87.575164988228","89.571643377714","83.193313061341","86.181521704966","75.028458972913","93.154520411286","81.435030483070","78.826875202955","86.722492229941"
"1Q May 2015","86.948584650520","88.900237131071","86.951991814442","85.541909086654","88.157724823473","90.606693488807","92.498956453027","87.590138732406","89.600760515258","81.301878850288","85.434156929522","74.809100800336","92.077040989563","78.870417924383","74.994583691149","86.727820204688"
"2Q May 2015","86.985395756957","88.973976195742","87.016706829856","85.552739230276","88.268515694825","90.688336663873","92.577668616460","87.636183372506","89.696448302865","81.231196889568","85.051913031104","74.727385895399","91.506903565134","78.983061156957","75.155004176391","86.743605555554"
"1Q Jun 2015","87.100336558687","89.085741729374","87.170841265115","85.776000141141","88.363541489287","90.762991531429","92.654445590196","87.663500611803","89.783603688256","81.356362960917","85.262448340379","75.277386232695","91.505202176980","79.057995379797","75.245244261737","86.787510505208"
"2Q Jun 2015","87.125127712002","89.160145315387","87.160487898881","85.726677421640","88.386510023004","90.911633222248","92.730122202783","87.698958835887","90.042193160754","81.234875455317","84.808630881663","74.129547158196","91.485293496945","79.132053110941","75.324651480313","86.850723326070"
"1Q Jul 2015","87.207013642647","89.248302124879","87.115276815417","85.825379858557","88.218241420573","91.116606167135","92.789868909221","87.767207723278","90.438544752607","81.299448090452","85.009692347749","75.644133091059","90.865127231455","79.116314776522","75.321979714221","86.808495395496"
"2Q Jul 2015","87.275377126029","89.305175443076","87.119665524509","85.873781929036","88.184995201106","91.219450438849","92.862436807387","87.833463831169","90.583793755419","81.401188943762","85.222087807292","76.976172244561","90.377511024535","79.152945696264","75.349707559248","86.863175342898"
"1Q Ago 2015","87.376044233427","89.413789269311","87.358664188537","86.002918343187","88.517934836424","91.213860969729","92.927589802017","88.654748013861","90.249249041992","81.478077333603","85.105003755823","76.478707438069","90.498244564128","79.343968808571","75.470753752060","87.196061283617"
"2Q Ago 2015","87.473706352545","89.498203703976","87.469559128254","86.024402158574","88.705283406897","91.275081289274","93.001903713506","88.749879306962","90.286522329111","81.614352354437","85.519658375305","77.855614409545","90.311290050186","79.316443353323","75.385014844491","87.286550811835"
"1Q Sep 2015","87.753921509706","89.741061985009","87.764621417845","86.209313210193","89.094533775602","91.472214393082","93.068999674874","90.523607753861","90.128217948975","82.003106911120","86.357720033693","79.487900417244","90.652795247513","79.440822512105","75.427037607998","87.577889466086"
"2Q Sep 2015","87.750916521426","89.834461582572","87.932667008574","86.439050221711","89.209828289427","91.500232014142","93.134095222743","90.541811157050","90.121240785414","81.720248184860","85.786290534008","77.955634060675","90.682089900528","79.327760819354","75.252125079456","87.590216752560"
"1Q Oct 2015","88.156589939299","89.974559972737","88.109086827983","86.592836571194","89.405601527711","91.608516682736","93.167914945905","90.541811157050","90.339493004114","82.894622420253","85.789100658631","78.177365490853","90.548028385759","81.191491458901","77.941616181945","87.779899495823"
"2Q Oct 2015","88.251998317207","90.052490948707","88.203169356011","86.741652200859","89.452882895823","91.672300611461","93.242241796566","90.541941903087","90.412197458237","83.041538041417","86.430880886148","80.329377547768","90.245597606377","81.047225332149","77.702445718531","87.828031058536"
"1Q Nov 2015","88.711761524130","90.054342054916","88.307687807920","86.853542702473","89.551097658286","91.584226006861","93.331207322122","90.541941903087","90.115191029779","84.825933687223","86.676677727826","81.117638115866","90.152241073407","83.736943127425","81.686726865566","87.893306109430"
"2Q Nov 2015","88.659925476291","90.036020641131","88.330446319056","86.959208594394","89.502963757379","91.529922933975","93.415656421102","90.541941903087","89.901706522846","84.678589805077","86.290061574731","80.365653032245","89.994056978988","83.730388700050","81.667608242711","87.912222827597"
"1Q Dic 2015","88.888304585612","90.280666955241","88.471137796265","87.157589143682","89.594326484409","91.865622664640","93.508804975838","90.545244303043","90.589300050621","84.858797962672","87.191066444776","82.399338689703","90.186899270190","83.486475099987","81.285871912100","87.947714530315"
"2Q Dic 2015","89.204579602140","90.360706457563","88.542189409941","87.252169051443","89.645259533331","91.953534604598","93.578495524134","90.545244303043","90.723163173137","85.860040739824","89.803991036246","88.756500211851","90.458892056664","83.539393180305","81.371396482393","87.934530116733"
"1Q Ene 2016","89.228619508384","90.431318048976","88.712549140336","87.515035265701","89.736518854246","91.936777400856","93.700137379574","90.836810420011","90.468824973335","85.748220636649","90.011148411691","89.425071834607","90.377568946657","83.239884528529","80.540055242411","88.713195179228"
"2Q Ene 2016","89.544143277841","90.558655342084","88.756098109009","87.541185897700","89.794944786083","92.137504383498","93.848550520646","91.072945561796","90.712241392302","86.609081471185","91.735653532229","93.681777827045","90.518918495766","83.592571107825","80.845143459730","89.162376978896"
"1Q Feb 2016","89.799567281688","90.763380757420","89.099944949428","87.687563911271","90.307643196784","92.220374179212","93.944874696108","91.141662290583","90.785696820448","87.012134086293","93.018842900244","95.629357155280","91.386725072075","83.477745186360","80.626628653509","89.257757487834"
"2Q Feb 2016","89.755243704550","90.875479812538","89.228860482081","87.851650986309","90.406484260186","92.317743782709","94.049751930206","91.161007817368","90.899556674177","86.514558559271","91.944747935149","92.589006886240","91.541951237948","83.319397673558","80.368115750563","89.302473294545"
"1Q Mar 2016","89.841637117615","91.148605139167","89.429821968338","88.018786468877","90.636369672950","92.654076983199","94.168225003898","91.161234053950","91.563603639108","86.061242492482","91.007395751817","90.115753736305","91.564858645161","83.150891796490","80.114731350404","89.306039972974"
"2Q Mar 2016","89.977612837310","91.140894569397","89.509173496645","88.103644562292","90.711012649570","92.570109245175","94.271707793174","91.161234053950","91.261297557675","86.611001038994","92.105604632924","92.758815104400","91.697211361720","83.377938382985","80.422426719042","89.369588874330"
"1Q Abr 2016","89.667347797344","91.274966310891","89.727626210693","88.306656268512","90.942668654896","92.630272200272","94.365906168631","91.170796505214","91.302233241922","85.015110698316","91.002477783072","89.269432556449","92.085993801323","81.492102605318","77.899509222053","88.775296298107"
"2Q Abr 2016","89.583959372558","91.416537165719","89.954673246193","88.476274972798","91.218821486210","92.696974982423","94.450525950628","91.182724501386","91.367538727030","84.280616341604","89.567142695314","85.126101077698","92.343723281186","81.169987769057","77.925218596110","87.748044302083"
"1Q May 2016","89.150489813090","91.492171670057","90.020774007599","88.724759718519","91.128969418856","92.780960034832","94.550484214374","91.191057497792","91.458593822165","82.375270225097","89.315681784957","83.982485773002","92.650045608251","78.291484188818","73.616218414594","87.769558261361"
"2Q May 2016","89.299987980047","91.589829287022","90.121279866153","88.847696000949","91.210295479014","92.876122894154","94.633280703528","91.250674378365","91.577464617496","82.673402759111","89.870904858456","85.519563078403","92.591404270327","78.438342876073","73.822677386380","87.795590467520"
"1Q Jun 2016","89.320271650941","91.738776188572","90.305953943833","89.044920407276","91.384238026390","92.993776577025","94.742596489298","91.283033506440","91.730118576923","82.322474179459","88.517201347958","83.136579175279","91.881216448612","78.677453982806","74.161888588402","87.831770625928"
"2Q Jun 2016","89.327784121642","91.808919543671","90.325520480569","89.155790893107","91.325732416571","93.108219863169","94.818342330390","91.341665044519","91.901566155796","82.147638863565","88.127320637924","82.527627827227","91.628300742059","78.629152860231","74.061504621010","87.889056027083"
"1Q Jul 2016","89.575695654787","91.914059734384","90.319249068542","89.097364901678","91.364057322742","93.310944806699","94.942005362301","91.444011742474","92.216523146020","82.809233525937","87.934403182832","82.308015946914","91.452072890273","79.793548346786","74.949778302562","89.613227801735"
"2Q Jul 2016","89.538884548350","91.946987091339","90.374765276106","89.241698260168","91.343627794336","93.324086725167","95.007185572145","91.488343318984","92.166608914616","82.569681386411","87.347940520908","81.049489480944","91.285790778611","79.758120751571","74.892678885050","89.621735064397"
"1Q Ago 2016","89.819850952581","92.067492364246","90.618445513870","89.213599000550","91.819701142545","93.336703787062","95.078089847828","92.233825121994","91.892196934178","83.315562129448","87.412028322972","81.478073727083","91.121992008703","80.905173164148","76.577328945181","89.678926371521"
"2Q Ago 2016","89.798816034617","92.141940129795","90.777108623238","89.255231863483","92.078434431052","93.337387839368","95.154833480584","92.381102765176","91.769399410502","83.018546661139","88.484840414689","83.809356072411","91.407996775716","79.802141710501","74.928515224949","89.682348539956"
"1Q Sep 2016","90.281867900715","92.475303154429","91.158426079937","89.650803129446","92.447563745872","93.628747865323","95.203771351325","94.395840347334","91.775104900265","83.935776179187","90.585019580957","87.725216717939","92.372994968819","80.023315495720","75.249661019460","89.700851042863"
"2Q Sep 2016","90.433619808883","92.611498657851","91.421619164777","90.004267707499","92.633567516291","93.653706950835","95.313630606437","94.401126541180","91.719065737950","84.130546196104","90.757651752578","87.860646034577","92.568886711924","80.231111573511","75.488186691001","89.846349621400"
"1Q Oct 2016","90.879860568544","92.764896909384","91.608122753939","90.223313850558","92.792244630635","93.778108436236","95.401578523691","94.401126541180","91.919436564295","85.423692680354","90.628030854633","87.552712445646","92.550748569221","82.361424199502","78.632159729292","89.921688490719"
"2Q Oct 2016","90.932447863453","92.839400939728","91.710733851138","90.338722238082","92.883913025598","93.827993655750","95.460098378811","94.401126541180","91.975931086298","85.412993704887","90.632139527872","88.005399176108","92.274402062752","82.342012301452","78.594721716212","89.938820580022"
"1Q Nov 2016","91.634112626961","93.054952557061","91.903417230977","90.522036850877","93.084607447349","94.063575424723","95.542468291754","94.401126541180","92.441735788019","87.523315454375","91.240676278895","89.117858733319","92.567881581487","85.335994703153","83.050728778199","89.968869230272"
"2Q Nov 2016","91.599555261734","92.965898079269","91.645495341240","90.592216688251","92.546132455927","94.122430897776","95.654536435392","94.401126541180","92.464249828685","87.645170613572","91.340942815177","88.816052342986","92.919527856683","85.470552757013","83.191779900912","90.090264013595"
"1Q Dic 2016","91.980437526294","93.400481919465","91.979421371794","90.922056239562","92.883552751684","94.645180308155","95.760581717511","94.401126541180","93.576575213409","87.870206775505","91.762806356257","88.763438623432","93.638039000751","85.579774331432","83.292571715378","90.216575073969"
"2Q Dic 2016","92.098383316305","93.450196641724","92.204949866167","91.169479751579","93.090359262674","94.540900804618","95.844016829951","94.401126541180","93.247388551280","88.185855889337","92.583578862963","89.765370197680","94.345549171022","85.598205356501","83.305251035637","90.246666416874"
"1Q Ene 2017","93.491946631408","93.792751525163","92.738347583331","91.915856338779","93.441643087601","94.716297597553","95.983892242546","94.701942189915","93.420338777384","92.621434402266","91.638378162942","86.794066782778","94.667086760580","93.199871474606","93.849601210904","91.882687197783"
"2Q Ene 2017","93.715818258309","94.139522412090","93.154829350973","92.368737677904","93.827000323385","95.002009143288","96.176652437318","95.017190953978","93.792249634808","92.488905089401","91.080763856262","85.315594882599","94.685201198864","93.317465104228","93.858105666459","92.221435158053"
"1Q Feb 2017","94.028337039486","94.575200461189","93.795878047666","92.842253904579","94.611302621505","95.257804276966","96.325139725521","95.165047539256","94.191598130413","92.447645359254","90.300386595077","83.305411192947","94.673710371843","93.711107227786","94.211214593252","92.697249431556"
